ANIO FISCAL;ACTIVIDAD ECONÓMICA;TOTAL GASTOS (798);TOTAL COSTOS (797);TOTAL IMPUESTO CAUSADO (839)
2006;G466323;91823.6;1017470.98;54871.31
2006;G466324;1570405.5;12989345.22;736855.61
2006;G466911;0;0;528306.86
2006;G466912;38116.45;5860;1596266.39
2006;G466913;468022.3;3275443.88;1093152.05
2006;G466921;62773.95;1961262.51;247864.19
2006;G466922;878965.84;3026744.53;545635.02
2006;G466930;87586.41;1357856.53;313720.83
2006;G466931;6593.47;3821.06;48940.79
2006;G466940;NA;NA;3300.51
2006;G469000;7903681.73;20958701.87;22374862.69
2006;G471101;13199.8;78022.2;5814039.78
2006;G471102;40988.71;1304685;7146059.67
2006;G471900;3039571.32;3490462.73;3040100.46
2006;G472101;0;0;253.58
2006;G472102;NA;NA;514842.54
2006;G472104;0;0;290624.55
2006;G472105;6189.41;30045.3;13619.15
2006;G472106;0;0;28383.03
2006;G472109;0;0;226696.01
2006;G472201;NA;NA;11422.94
2006;G472202;NA;NA;108743.68
2006;G473001;1304288.57;8350824.54;1811824.99
2006;G473002;1958851.97;10431474.26;424496.11
2006;G474111;455437.11;1265289.35;404913.26
2006;G474112;114692.76;258185.31;761453.52
2006;G474113;431404.21;1061890.8;349366.81
2006;G474114;3884357.17;13347985.33;606132.42
2006;G474115;72090.94;630147.82;2949886.82
2006;G474200;103041.26;34734.18;1566222.45
2006;G475101;0;0;131697.81
2006;G475102;NA;NA;8718.52
2006;G475201;56761.67;799065.6;446459.5
2006;G475202;0;0;7021.25
2006;G475203;NA;NA;44158.26
2006;G475204;2085311.41;911666.82;195798.34
2006;G475205;NA;NA;3886.17
2006;G475209;0;0;74247.54
2006;G475301;NA;NA;13507.63
2006;G475302;NA;NA;45938.94
2006;G475901;NA;NA;215469.57
2006;G475902;NA;NA;0
2006;G475903;0;0;35532.99
2006;G475904;NA;NA;331.47
2006;G475905;1059673.51;8700719.93;2063146.5
2006;G475906;1008258.97;4615725.51;53529.74
2006;G475909;NA;NA;169112.77
2006;G476101;0;0;207157.04
2006;G476103;3836302.9;7949707.61;1146382.04
2006;G476104;NA;NA;257.27
2006;G476200;NA;NA;575.26
2006;G476300;NA;NA;5037.04
2006;G476400;3103.77;0;1623.52
2006;G477111;0;0;1165345.27
2006;G477112;NA;NA;400786.03
2006;G477121;427649.02;622486.62;698487.68
2006;G477122;NA;NA;12522.49
2006;G477201;1123563.5;784155.12;178565.25
2006;G477202;0;0;215349.02
2006;G477203;NA;NA;22718.67
2006;G477204;NA;NA;11357.2
2006;G477205;169208.07;279770.37;1374058.45
2006;G477311;0;0;61590.68
2006;G477312;NA;NA;4492.87
2006;G477321;NA;NA;6200.18
2006;G477322;NA;NA;50145.71
2006;G477323;NA;NA;5193.39
2006;G477391;113862.2;51880.4;33107.82
2006;G477393;0;0;4596.42
2006;G477394;0;0;33118.21
2006;G477395;NA;NA;2426.91
2006;G477396;NA;NA;251.41
2006;G477399;NA;NA;5293.49
2006;G477402;NA;NA;41.15
2006;G478100;NA;NA;131885.83
2006;G478200;NA;NA;121618.22
2006;G479100;NA;NA;12154.86
2006;G479901;NA;NA;10055.93
2006;G479902;268403.93;0;150765.52
2006;G479903;NA;NA;2584.3
2006;H492101;3050251.22;7896.29;85484.02
2006;H492102;1066087.56;30029.96;115037.73
2006;H492201;39497.93;0;16809.31
2006;H492202;400556.02;4487.47;31242.42
2006;H492204;3072.06;6585.52;9131.99
2006;H492205;7070.19;52796.6;46259.66
2006;H492206;0;0;0
2006;H492301;10849759.84;16981015.93;2142928.15
2006;H492302;NA;NA;9627.9
2006;H492303;0;0;0
2006;H492304;NA;NA;6405.23
2006;H492305;547831.64;642552.31;216968.56
2006;H492306;25348.4;8374.4;8813.4
2006;H493000;NA;NA;14689.95
2006;H501101;0;0;30097.92
2006;H501102;NA;NA;4952.82
2006;H501201;1339632.6;0;11567556.28
2006;H501202;NA;NA;155820.22
2006;H502101;1500;0;48120.86
2006;H502201;NA;NA;0
2006;H511001;NA;NA;699922.68
2006;H511002;NA;NA;289605.99
2006;H512001;21642.08;4254.52;742179.78
2006;H512004;6853.05;8551.66;765781.7
2006;H512005;59510.64;282625.02;20031.57
2006;H521000;306936.96;45277.01;1673606.58
2006;H522101;6656466.86;5524581.46;2808404.33
2006;H522102;NA;NA;35424.53
2006;H522200;29537.33;0;475465.66
2006;H522301;NA;NA;118106.3
2006;H522302;NA;NA;5041.25
2006;H522400;1473023.2;49092.75;1185957.1
2006;H522901;479043.09;12730.84;555332.52
2006;H522902;1558897.41;3396531.82;751131.71
2006;H522903;909047.35;1012983.92;1316841.71
2006;H522905;0;0;1037.39
2006;H531000;5079980.47;1018372.47;500827.36
2006;H531002;NA;NA;3090.01
2006;H532000;0;0;425575.25
2006;I551001;9546062.89;4685466.21;2669707.79
2006;I551002;0;0;142198.81
2006;I551009;10957.9;4426.49;1173.95
2006;I552000;NA;NA;160.9
2006;I559001;NA;NA;311.76
2006;I561001;833697.88;1251109.71;1397299.08
2006;I561002;0;0;89192.94
2006;I562100;130381.69;22829.48;297386.52
2006;I562901;NA;NA;198132.18
2006;I563001;0;0;31483.51
2006;I563002;178400.48;691163.95;404995.01
2006;J581101;1963112.39;900048.01;560225.45
2006;J581301;114426.95;0;1875224.4
2006;J581302;3;0;119759.65
2006;J581901;NA;NA;0
2006;J581902;NA;NA;9448.17
2006;J582000;0;0;529.96
2006;J591100;106612.11;86405.28;150737.39
2006;J591300;21991.46;0;57556.5
2006;J591400;1302972.45;6786912.91;106553.84
2006;J592001;NA;NA;3433.7
2006;J592003;NA;NA;2548.56
2006;J592005;NA;NA;5461.21
2006;J601001;1152327.8;67707.64;796522.27
2006;J601002;NA;NA;3326.94
2006;J602001;60472.2;47258.47;934827.52
2006;J602002;0;0;0
2006;J611001;0;0;21622069.09
2006;J611002;15166.96;3493.88;792798.91
2006;J611004;78499.94;0;0
2006;J612001;3267731.62;343201.14;10631977.5
2006;J612003;NA;NA;29260.83
2006;J613001;0;0;604006.12
2006;J613002;NA;NA;17005.96
2006;J619001;0;0;16063.43
2006;J619002;NA;NA;17040.39
2006;J619003;NA;NA;3442.6
2006;J619005;NA;NA;33223.66
2006;J619006;NA;NA;3254.81
2006;J619009;577675.13;711081.65;183741.48
2006;J620101;2017933.9;136002.09;5307950.66
2006;J620102;0;0;818.47
2006;J620210;1440.51;1148.66;33723.62
2006;J620220;NA;NA;0
2006;J620901;7660.42;0;104961.83
2006;J631102;13140.26;0;268584.74
2006;J631104;0;0;160333.19
2006;J631200;NA;NA;5680.82
2006;J639100;NA;NA;19648.26
2006;K641100;NA;NA;6.41
2006;K641901;0;0;57015643.54
2006;K641902;5568250.04;319708.91;6745300.69
2006;K641903;NA;NA;764123.92
2006;K642000;112732.27;0;665283.64
2006;K643000;3211476.61;0;869714.02
2006;K649100;NA;NA;0
2006;K649201;1748.01;19617.77;8799.8
2006;K649202;NA;NA;0
2006;K649901;NA;NA;523710.67
2006;K649902;945194.69;956;4909070.5
2006;K651100;555339.62;191739.85;3457300.17
2006;K651201;115390.67;0;2313330.83
2006;K651202;21646905.63;0;551839.65
2006;K652000;NA;NA;1286.95
2006;K653000;69868.75;0;3581.73
2006;K661100;1.42;0;379443.06
2006;K661201;NA;NA;16325.56
2006;K661202;NA;NA;184857.52
2006;K661901;201000.43;937233.42;279030.15
2006;K661902;50;0;2744.44
2006;K661903;834279.26;0;503908.73
2006;K662100;37022.45;0;191295.7
2006;K662200;1781792.93;0;2668417.59
2006;K662900;NA;NA;19409.77
2006;K663000;6378997.81;0;3249257.64
2006;L681001;3034330;25987637.48;7998234.05
2006;L681003;NA;NA;15328.12
2006;L681004;0;9662;170045.7
2006;L682001;11224.32;0;248.04
2006;L682002;1501084.03;4450030.14;2611543.18
2006;L682003;22245199.27;31234305.66;6648691.3
2006;L682004;0;0;86250.3
2006;M691001;2718.5;0;294258.15
2006;M691009;5657872.87;303146.34;755381.53
2006;M692001;NA;NA;281836.54
2006;M692002;NA;NA;9655.82
2006;M692003;71209.87;NA;486924.67
2006;M692004;0;0;288.96
2006;M692009;2037898.82;822798.69;732295.24
2006;M701000;1012475.49;1683.16;5625152.66
2006;M702001;369477.34;1215642.93;135118.8
2006;M702002;NA;NA;29632.86
2006;M702003;15482948.27;1315253.31;3609161.33
2006;M702004;4956685.48;11563874.42;2060062.7
2006;M711011;819078.76;1170661.6;321437.18
2006;M711012;0;0;3316.65
2006;M711021;NA;NA;4280.14
2006;M711022;3183882.92;1828435.36;5347810.35
2006;M711023;NA;NA;74.58
2006;M711024;35553.29;58422.6;417845.57
2006;M711025;0;0;34275.94
2006;M711026;NA;NA;1149.55
2006;M711027;NA;NA;69994.8
2006;M711029;68722.12;0;18853.99
2006;M711031;0;0;16415.9
2006;M711032;NA;NA;340.61
2006;M711033;NA;NA;0
2006;M711034;459887.3;2514341.56;9347406.87
2006;M711090;NA;NA;2235.38
2006;M712011;NA;NA;15091.2
2006;M712012;NA;NA;162106.73
2006;M712013;NA;NA;3217.82
2006;M712014;NA;NA;23016.48
2006;M712015;NA;NA;69351.67
2006;M712016;NA;NA;3733.79
2006;M712091;NA;NA;559.62
2006;M712092;NA;NA;154997.05
2006;M712093;12207.55;0;2508.23
2006;M721014;13591.68;13219.94;933.47
2006;M721021;NA;NA;6055.62
2006;M721022;13615.04;466451.6;5000.1
2006;M721023;73.37;0;4185.23
2006;M721024;0;0;3698.1
2006;M721025;696.32;0;58267.26
2006;M721026;NA;NA;1488.99
2006;M721027;0;0;1835.63
2006;M722001;6540.16;0;2957.54
2006;M722002;0;0;461.53
2006;M722003;0;0;4922.65
2006;M722004;0;0;0
2006;M722005;NA;NA;372.97
2006;M731001;0;2778.4;826602.89
2006;M731002;5497275.16;2610859.05;1660440.24
2006;M731003;0;0;571902.07
2006;M731004;449802.33;49511.29;286093.27
2006;M731009;NA;NA;23989.08
2006;M732001;50124.95;0;136809.77
2006;M732002;2301941.22;982550.71;189242.49
2006;M741001;NA;NA;4834.08
2006;M741002;NA;NA;1712.33
2006;M741003;NA;NA;36.43
2006;M741004;0;0;20317.59
2006;M741009;0;0;0
2006;M742001;NA;NA;127273.28
2006;M742004;0;0;102359.67
2006;M742009;NA;NA;5014.78
2006;M749010;184156.25;12560.55;119735.69
2006;M749011;119572.26;393619.22;9917.26
2006;M749012;8244.65;0;43466.97
2006;M749016;478944.75;0;197641.51
2006;M749021;20929.16;0;47524.39
2006;M749022;NA;NA;34515.42
2006;M749023;NA;NA;96067.39
2006;M749024;NA;NA;6178.07
2006;M749029;44879.95;1035263.36;25008.59
2006;M749090;7839.21;17587.5;477598.76
2006;M750001;NA;NA;0
2006;M750002;0;0;0
2006;M750003;NA;NA;9751.78
2006;N771000;0;30938.57;313046.19
2006;N772103;1061298.35;5990716.34;67356.3
2006;N772104;NA;NA;934.06
2006;N772200;0;0;37159.3
2006;N772902;NA;NA;11276.15
2006;N772909;NA;NA;6738.96
2006;N773011;406061.83;133834.24;184876.7
2006;N773012;7146.5;0;84590.92
2006;N773013;0;0;2894.7
2006;N773014;NA;NA;6214.34
2006;N773015;0;356280;80729.88
2006;N773016;20;0;78997.54
2006;N773019;NA;NA;170372.5
2006;N773023;NA;NA;270.75
2006;N773024;NA;NA;490.06
2006;N773032;NA;NA;26951.16
2006;N774001;NA;NA;1874.95
2006;N774003;192265.75;0;5267.34
2006;N781000;788297.38;84086.35;1049044.95
2006;N782000;30904.55;0;54314.29
2006;N783000;NA;NA;29836.02
2006;N791100;2825590.39;93415.49;2025608.8
2006;N791200;301871.92;982453.8;172003.92
2006;N799001;NA;NA;18735.52
2006;N799004;0;0;21594.43
2006;N799005;NA;NA;14757.14
2006;N801001;430427.24;31857.16;1119453.75
2006;N801002;NA;NA;568.33
2006;N801003;7669783.6;6200204.43;2257403.72
2006;N801004;61.2;0;91519.55
2006;N801005;NA;NA;653.53
2006;N801009;NA;NA;6925.26
2006;N802001;131.99;0;132438.06
2006;N803000;NA;NA;0
2006;N811000;0;335098.25;24241.31
2006;N812100;0;0;85921.5
2006;N812911;554491;592741.08;342976.93
2006;N812912;1260538.15;417432.84;20434.78
2006;N812991;NA;NA;8536.12
2006;N812994;195162.88;49502.71;79312.74
2006;N812995;0;0;346936.79
2006;N813012;NA;NA;5.22
2006;N821100;0;0;600351.27
2006;N821901;0;0;944958.88
2006;N821903;NA;NA;5065.58
2006;N822001;NA;NA;89102.23
2006;N822002;NA;NA;35029.96
2006;N823000;573704.71;63910.22;156160.37
2006;N829101;NA;NA;221346.04
2006;N829102;NA;NA;48864.54
2006;N829201;205120.45;1629537.85;134899.83
2006;N829209;NA;NA;55629.43
2006;O841101;0;0;0
2006;O841102;NA;NA;101.7
2006;O841103;40895.83;240205.83;62537.96
2006;O841104;53597.92;0;1153.03
2006;O841106;0;0;2359.7
2006;O841107;0;0;1972.06
2006;O841211;0;0;14481.23
2006;O841212;70147.77;7931.5;3717.34
2006;O841213;0;0;9694.41
2006;O841214;2591538.54;1274753.08;390907.24
2006;O841215;18571.99;8256.68;3971.23
2006;O841217;34660.19;938.85;62766.75
2006;O841218;NA;NA;0
2006;O841220;NA;NA;399.76
2006;O841291;NA;NA;0
2006;O841292;36971.98;559999.11;190733.9
2006;O841311;0;0;0
2006;O841313;12357.02;112069.95;390960.47
2006;O841314;0;0;5655.24
2006;O841315;0;0;3960.85
2006;O841317;383241.18;167030.23;257121.51
2006;O841318;0;0;103300.01
2006;O841392;NA;NA;1024.35
2006;O842101;0;0;257.1
2006;O842102;819675.18;NA;7843.34
2006;O842201;0;0;24155.94
2006;O842301;0;0;7135.59
2006;O842302;0;0;86762.03
2006;O843000;305293.55;189184.07;51071.52
2006;O843001;0;0;52.22
2006;P851011;1601463.29;131729.33;486754.19
2006;P851012;0;0;24.49
2006;P851021;2692842.44;239371.45;437060.18
2006;P851023;0;0;0
2006;P851024;NA;NA;0
2006;P852101;3133533.17;152436.32;400118.31
2006;P852102;NA;NA;325.25
2006;P852103;NA;NA;0
2006;P852201;822576.35;9014.4;28605.1
2006;P852204;0;0;0
2006;P853001;0;0;0
2006;P853002;0;0;360716.38
2006;P854109;NA;NA;0
2006;P854911;0;0;2159.37
2006;P854913;NA;NA;19207.32
2006;P854915;NA;NA;0
2006;P854916;0;0;105.52
2006;P854917;0;0;0
2006;P854994;1479256.63;13849.99;302591.09
2006;P855000;NA;NA;139.77
2006;Q861001;0;0;334349.95
2006;Q861002;594866.33;1082164.72;141200.51
2006;Q861003;0;0;331819.37
2006;Q861004;100412.95;NA;96010.34
2006;Q862001;3287325.87;2558696.61;2308009.62
2006;Q862002;178610.78;3014.67;64644.39
2006;Q869011;NA;NA;21572.37
2006;Q869013;NA;NA;5609.98
2006;Q869017;NA;NA;735.21
2006;Q869021;NA;NA;35738.44
2006;Q869022;437925.88;2611.28;442401.87
2006;Q869091;NA;NA;825540.19
2006;Q869092;0;0;151.77
2006;Q871001;NA;NA;7778.75
2006;Q871002;NA;NA;1042.56
2006;Q871003;502295.02;0;21.12
2006;Q872001;0;0;427.03
2006;Q872002;4844.76;0;115.44
2006;Q872003;0;0;0
2006;Q873002;0;0;741.57
2006;Q879001;21502.73;0;94737.94
2006;Q879002;NA;NA;0
2006;Q881000;200;83170.45;11809.6
2006;Q889001;0;0;434.85
2006;Q889003;0;0;16.13
2006;Q889004;65590.5;73377.86;88307
2006;Q889005;0;0;0
2006;Q889009;0;0;1349.85
2006;Q889010;0;0;0.25
2006;R900001;148115.21;0;35871.79
2006;R900002;0;0;469.54
2006;R910100;6179.85;0;21553.25
2006;R910200;0;0;355.29
2006;R910301;0;0;3429.99
2006;R910302;NA;NA;414.8
2006;R920002;0;0;356514.31
2006;R931101;3476384.98;0;30193.79
2006;R931102;NA;NA;3157.87
2006;R931103;467115.26;46977.09;126087.43
2006;R931200;0;0;5541.68
2006;R931901;0;0;199.27
2006;R931902;NA;NA;6.68
2006;R931903;45979.82;0;473.15
2006;R931905;0;0;27.24
2006;R931906;0;0;602.96
2006;R932100;0;107332.15;53910.54
2006;R932901;NA;NA;4634.33
2006;R932903;0;0;5439.16
2006;R932909;0;0;37354.87
2006;S941100;255585.7;112907.18;49942.65
2006;S941200;33986.53;46204.86;73228.05
2006;S942000;1300722.73;5501997.07;135099.17
2006;S949101;2014976.67;23269.07;180156.36
2006;S949102;2935.83;0;2831.07
2006;S949200;NA;NA;90.41
2006;S949901;167919.73;43257.96;35961.96
2006;S949902;NA;NA;556.71
2006;S949904;0;0;0
2006;S949905;0;0;8621.34
2006;S951101;245217.65;1727781.71;260870.49
2006;S952201;0;0;8200.84
2006;S952301;NA;NA;2508.08
2006;S952903;0;0;169.5
2006;S960101;NA;NA;138769.56
2006;S960102;NA;NA;0
2006;S960104;NA;NA;48.61
2006;S960200;0;0;19812.36
2006;S960301;0;357428.1;261240.74
2006;S960302;NA;NA;40814.55
2006;S960901;432546.46;135560.79;39351.73
2006;S960902;NA;NA;0
2006;S960907;5665393.87;43463947.82;1141133.56
2006;T970000;NA;NA;156.71
2006;T981000;0;0;0
2006;T982000;NA;NA;15.06
2006;U990001;248018.04;462634.48;1925.55
2006;U990002;0;0;0
2006;V030000;2330.2;0;3.37
2007;9999999;NA;NA;46.58
2007;A011112;213626.09;553445.63;37321.88
2007;A011113;69864.29;200287.95;18362.5
2007;A011119;0;0;6504.95
2007;A011121;0;0;0
2007;A011123;NA;NA;0
2007;A011129;554965.85;1191229.27;45172.84
2007;A011131;0;0;151488.84
2007;A011132;NA;NA;0
2007;A011200;186;2000;49467.78
2007;A011311;0;728348.54;20781.4
2007;A011312;0;15425.51;1677.81
2007;A011319;NA;NA;0
2007;A011321;0;0;220.7
2007;A011341;0;0;477.5
2007;A011349;0;0;0
2007;A011391;0;0;36620.52
2007;A011392;10309.1;66875.14;10.33
2007;A011393;NA;NA;0
2007;A011399;0;0;3701.44
2007;A011400;332164.55;197171.11;92509.2
2007;A011500;179644.15;86931.18;124363.14
2007;A011601;0;0;811.89
2007;A011603;NA;NA;0
2007;A011609;NA;NA;307.42
2007;A011901;NA;NA;924.18
2007;A011903;3430496.24;25619569.22;2569125.86
2007;A012100;104691.15;540186.29;8866.48
2007;A012201;4851155.26;38287259.57;3096712.58
2007;A012202;NA;NA;1698.58
2007;A012209;86824.58;710554.53;49085.83
2007;A012301;0;0;96.62
2007;A012409;NA;NA;211.96
2007;A012501;NA;NA;0
2007;A012503;0;0;0
2007;A012509;NA;NA;0
2007;A012601;116702.75;1802241.67;2668050.49
2007;A012701;74320.03;3399530.53;40054.59
2007;A012702;4722.5;0;47175.2
2007;A012709;0;0;1600.92
2007;A012802;NA;NA;0
2007;A012803;NA;NA;229.04
2007;A012902;95745.27;480073.85;82399.75
2007;A012909;NA;NA;30007.94
2007;A013000;2922.72;18957.52;52499.54
2007;A014101;299972.22;9638391.84;71413.59
2007;A014102;389892.7;2869499.53;76884.59
2007;A014103;NA;NA;3037.86
2007;A014109;0;212226.58;2096.09
2007;A014201;NA;NA;943.29
2007;A014300;0;0;14.11
2007;A014401;NA;NA;6456.87
2007;A014402;NA;NA;0
2007;A014404;NA;NA;0
2007;A014501;0;0;767.98
2007;A014601;608659.29;2324369.64;1720786.71
2007;A014603;0;0;25458.83
2007;A014920;NA;NA;126.55
2007;A014921;0;0;0
2007;A014991;NA;NA;2763.33
2007;A014992;NA;NA;503.48
2007;A014994;0;0;296.52
2007;A014995;0;0;0
2007;A014996;0;0;0
2007;A015000;1618308.44;5864365.04;1003644.48
2007;A016101;0;0;6857.54
2007;A016102;1000;13285.88;196111.46
2007;A016103;NA;NA;391.6
2007;A016104;59042.63;74014.85;6972.56
2007;A016201;NA;NA;8214
2007;A016202;NA;NA;777.35
2007;A016209;0;0;2812.31
2007;A016301;60063.3;1399223.48;15541.14
2007;A016309;1593434.52;3452620.06;6671712.39
2007;A016400;0;0;6085.67
2007;A017002;NA;NA;871.11
2007;A021001;1869156.18;278751.02;89837.81
2007;A021002;3075.76;0;23.97
2007;A022001;39169.96;182773.66;14888.05
2007;A022002;NA;NA;5713
2007;A022003;0;0;8586.86
2007;A024001;25119.39;89034.26;11407.73
2007;A024002;NA;NA;936.73
2007;A024003;NA;NA;0
2007;A024004;48225.03;131083.67;45015.53
2007;A024005;NA;NA;0
2007;A031101;1940751.87;3842328.05;2002340.17
2007;A031109;0;0;0
2007;A031201;46449.17;55104.32;31676.54
2007;A032101;0;0;0
2007;A032102;5379488.42;50754200.76;2465010.02
2007;A032103;517196.21;865403.6;31176.2
2007;A032104;NA;NA;7646.91
2007;A032201;NA;NA;0
2007;A032203;NA;NA;0
2007;A032204;52736.4;1639928.96;79436.92
2007;A032205;15070.76;98678.32;5867.8
2007;B051300;NA;NA;167.76
2007;B061000;650804091.56;95422200.97;282873929.72
2007;B062001;0;0;0
2007;B071001;NA;NA;0
2007;B071002;95787.62;443732.64;0
2007;B071003;NA;NA;0
2007;B072100;0;0;36754.5
2007;B072901;80158.18;53810.92;79425.27
2007;B072902;2821661.75;2458896.32;459140.18
2007;B081011;30889.66;0;107481.49
2007;B081012;106032.08;109953.51;359902.16
2007;B081013;NA;NA;0
2007;B081014;NA;NA;13821.92
2007;B081021;1507475.56;2103417.1;193100.24
2007;B081022;NA;NA;1175.32
2007;B081023;0;0;1739.74
2007;B089105;0;0;5471.95
2007;B089301;0;0;10625.76
2007;B089302;0;0;20870.55
2007;B089901;NA;NA;0
2007;B089902;0;0;3456.66
2007;B091001;890302313.57;4454816.98;99374571.45
2007;B091002;NA;NA;9941.82
2007;B099003;NA;NA;0
2007;B099004;6547827.45;0;220.12
2007;B099009;0;0;0
2007;C101011;3747054.11;2664841.22;285942.75
2007;C101012;167906.34;985476.58;219450.45
2007;C101013;37578.94;74934.12;12333.14
2007;C101021;1271704.07;3463983.27;59804.24
2007;C101022;241198.79;7448342.77;526865.24
2007;C101024;NA;NA;0
2007;C101025;0;0;0
2007;C101026;0;0;404259.82
2007;C101029;0;0;43668.78
2007;C102001;NA;NA;110355.74
2007;C102002;245276.4;711141.62;3447581.86
2007;C102003;0;0;0
2007;C102004;15.37;70.44;165094.35
2007;C102005;1106208.06;8700512.41;1937529.49
2007;C102006;NA;NA;165388.76
2007;C102007;0;0;4932.57
2007;C102010;40;0;42762.83
2007;C103011;335864.22;426151.69;8472.61
2007;C103012;1505007.99;9458384.07;697969.15
2007;C103013;NA;NA;529.26
2007;C103014;NA;NA;22129.03
2007;C103015;1717018.09;4081161.74;416530.85
2007;C103016;33.25;397.79;191469.88
2007;C103022;NA;NA;1891.44
2007;C103023;NA;NA;24972.8
2007;C104011;967016.76;1481227.26;2883911.27
2007;C104012;NA;NA;5087.52
2007;C104013;NA;NA;1430958.97
2007;C104014;NA;NA;347602.07
2007;C104015;NA;NA;384.22
2007;C104022;NA;NA;4014.33
2007;C105001;0;0;853423.5
2007;C105002;NA;NA;79018.17
2007;C105004;0;0;64682.59
2007;C105005;1736778.46;1923546.72;5013684.37
2007;C105006;447553.4;2851804.04;30594.85
2007;C105009;515080.3;2008520.13;82393.89
2007;C105010;0;0;55.18
2007;C106111;1684.57;1644.08;521091.3
2007;C106112;2998.18;183185.9;299372.56
2007;C106113;62912.23;732608.47;61527.52
2007;C106121;116544.52;233695.15;37027.86
2007;C106122;NA;NA;38823.79
2007;C106123;0;0;0
2007;C106131;NA;NA;0
2007;C106201;0;13829.67;16860.29
2007;C107101;64514.03;1197529.42;2238007.54
2007;C107102;0;1636.81;293837.41
2007;C107109;NA;NA;2146.38
2007;C107201;0;0;1021.42
2007;C107202;4599449.5;64426950.87;6026900.29
2007;C107311;NA;NA;548.73
2007;C107312;0;0;34622.99
2007;C107321;0;0;476111.68
2007;C107329;0;0;0
2007;C107401;0;0;332566.03
2007;C107503;NA;NA;4198.94
2007;C107509;16461.28;248317.51;2800.33
2007;C107911;37057.58;37991.14;247582.8
2007;C107912;165513.8;131043.75;8099.3
2007;C107913;NA;NA;39070.11
2007;C107921;NA;NA;1566719.05
2007;C107929;34481.3;0;315566.95
2007;C107931;2282.3;40394.42;26652.26
2007;C107932;59445.48;75725.53;127120.76
2007;C107934;NA;NA;892407.24
2007;C107935;NA;NA;243722.08
2007;C107940;NA;NA;49293.95
2007;C107991;NA;NA;501395.25
2007;C107994;NA;NA;622.12
2007;C107999;870464.09;1990420.55;6021807.1
2007;C108001;NA;NA;10034.18
2007;C108002;74904.31;125189.29;754840.77
2007;C108003;NA;NA;19221.08
2007;C110101;157348.79;1713105.68;906489.8
2007;C110102;0;0;112620.8
2007;C110103;0;0;422696.76
2007;C110104;1444655.11;2175037.13;394852.3
2007;C110105;392818.72;0;199032.16
2007;C110201;NA;NA;35425.31
2007;C110202;0;0;294869.88
2007;C110203;0;0;218.02
2007;C110301;NA;NA;21782825.84
2007;C110401;14793568.86;28062571.29;1029096.52
2007;C110402;88;187500.25;162354.8
2007;C110404;NA;NA;30506.44
2007;C120001;0;0;1250640.05
2007;C131101;0;0;54367.65
2007;C131102;0;0;483831.91
2007;C131201;41821.71;58213.91;184077.97
2007;C131202;NA;NA;4481.64
2007;C131203;NA;NA;1566.67
2007;C131209;NA;NA;36616.64
2007;C131301;NA;NA;421.75
2007;C131303;28645.22;0;17312.61
2007;C131304;215719.83;214048.1;42045.78
2007;C139101;NA;NA;116929.23
2007;C139201;4847.99;38467.02;702143.01
2007;C139202;NA;NA;131382.29
2007;C139203;2429.24;20161.19;287974.06
2007;C139205;NA;NA;5832.92
2007;C139301;0;0;369886.31
2007;C139401;0;0;87472.76
2007;C139402;NA;NA;10977.62
2007;C139901;NA;NA;7719.08
2007;C139903;NA;NA;28756.77
2007;C139905;1485411.06;7244319.65;29261.99
2007;C139906;3506627.37;22798676.47;321399.54
2007;C141001;1294576.68;1555299.34;1224117.52
2007;C141002;NA;NA;1638957.21
2007;C141003;NA;NA;14410.43
2007;C141004;336653.67;398543.07;70822.29
2007;C141005;NA;NA;31815.22
2007;C141006;0;0;20737.58
2007;C141009;NA;NA;687723.27
2007;C142001;0;0;24278.47
2007;C142002;NA;NA;19073.04
2007;C142004;NA;NA;9005.33
2007;C143001;NA;NA;406481.02
2007;C143002;2499638.04;6958182.37;197327.94
2007;C151101;NA;NA;3622.5
2007;C151102;NA;NA;27804.81
2007;C151201;47694;1343693.32;27275.87
2007;C151209;NA;NA;70960.22
2007;C152001;0;0;266044.61
2007;C152002;NA;NA;17412.11
2007;C161001;317123.77;1311494.86;49491.45
2007;C161002;15627.98;60937.39;18431.11
2007;C161003;24541.98;40662.22;6946.27
2007;C161009;NA;NA;12617.55
2007;C162101;39760.99;0;2204061.8
2007;C162201;5894.06;10913.66;16924.74
2007;C162202;77660.08;463625.04;76013.5
2007;C162203;NA;NA;17001.2
2007;C162204;NA;NA;0
2007;C162301;NA;NA;18677.33
2007;C162302;0;0;5540.23
2007;C162911;NA;NA;3580.15
2007;C162914;171868.3;393866.13;13197.38
2007;C162915;NA;NA;16282.16
2007;C162918;0;0;22227.1
2007;C162919;0;0;47233.34
2007;C162923;111891.08;674796.31;8838.29
2007;C170103;11588706.03;69134993.9;2536240.3
